Row Labels,<=-2,>-0.25 and <=0,>-0.5 and <=-0.25,>-0.75 and <=-0.5,>-1 and <=-0.75,>-1.25 and <=-1,>-1.5 and <=-1.25,>-1.75 and <=-1.5,>-2 and <=-1.75,>0 and <=0.25,>0.25,Grand Total
01/01/14,7.673450481,6.465310818,4.880603001,4.453160294,3.410752835,4.739779711,5.046813526,5.013853833,5.760863023,7.033762811,14.57860386,69.05695419
02/01/14,7.883550389,5.910761713,4.797221731,4.097879348,3.47762279,4.156711046,4.821617272,4.944696057,5.590776444,6.438596516,12.85172176,64.97115507
03/01/14,7.638465292,6.754845776,5.706086798,4.968205122,4.56501585,6.43111544,5.749509515,5.970718745,6.851639625,7.860388028,14.76783812,77.26382831
04/01/14,10.29041498,7.415642093,6.608225706,5.672838617,5.350194666,6.81681328,6.842148983,7.331685559,8.079750866,8.130991587,15.0092255,87.54793184
05/01/14,12.76071614,8.622126051,7.35339378,6.470738269,6.200499729,7.649280088,7.648051501,7.999296905,10.13528728,9.180810079,15.76471829,99.78491811
06/01/14,19.40040311,8.96898996,8.504898349,7.077804752,8.119045655,8.899203501,8.899127816,10.69654011,13.20793589,10.22825301,16.5568995,120.5591017
07/01/14,17.7544306,9.262334248,8.249357308,7.133222647,8.281365012,9.397958887,9.046397692,9.147897605,12.27894642,10.7295691,17.34184801,118.6233275
08/01/14,17.77306946,8.873680554,8.050285105,6.476726628,7.445432502,8.68524764,8.402137702,8.926894171,13.71334612,9.799967924,16.52309618,114.669884
09/01/14,13.77490462,7.154968907,6.509786733,6.210642695,7.369167615,7.492283868,7.321629918,8.963883677,11.17131568,8.234407689,15.31674567,99.51973707
10/01/14,23.4440627,8.412380402,7.686925391,6.557001483,7.740705097,8.456447196,7.802273888,8.912665814,10.23630135,9.458570181,16.57441816,115.2817517
11/01/14,24.58540509,7.452639733,6.286717451,6.255121282,7.772025349,7.052771457,7.585212353,7.953133752,10.83710583,9.317745557,16.35376068,111.4516385
12/01/14,9.210059178,8.264868709,7.07508314,6.844552379,8.304953607,7.93733093,7.896517756,9.674829735,10.75999497,10.16451545,18.77183354,104.9045394
01/01/15,38.93157401,6.231077847,6.093337936,7.36043191,6.983436498,7.444572356,8.027989576,10.69967711,10.29565985,7.510688024,15.24552358,124.8239687
02/01/15,16.88337439,7.45009881,8.583317649,9.026689103,8.084714837,9.698455756,12.581979,19.9997798,20.93804197,9.166502545,20.8833768,143.2963307
03/01/15,3.773259144,9.711501481,10.42112619,10.55707409,9.827196975,10.06775994,13.22360816,20.94465742,16.7466116,11.70490632,25.33081147,142.3085128
04/01/15,21.13686102,9.486143486,9.306146256,10.81383967,9.803765753,11.25606183,13.43331186,15.7744298,15.32361961,11.62841789,21.37339727,149.3359944
05/01/15,28.80421959,9.490912866,10.41737814,10.40657866,11.11424166,13.1778118,14.89646859,28.62534955,26.39065971,10.58973124,19.73112407,183.6444759
06/01/15,26.93562896,10.15398091,10.53468189,11.9291089,11.76348516,12.89050441,14.07240698,17.11579107,18.2671779,12.16346956,20.60271024,166.428946
07/01/15,39.22384416,9.862251708,9.65084007,10.25278863,10.65961408,11.34081175,12.64281883,15.02198167,25.60072759,10.89184321,18.68327269,173.8307944
08/01/15,13.39270182,9.068228193,8.168017414,8.963959655,10.03975771,10.00083805,11.41249839,12.73220241,13.65873762,9.976178293,17.71677948,125.129899
09/01/15,13.4505351,8.102555321,7.929505339,9.034545923,9.591326186,9.697946958,10.88876751,14.65217382,18.30025548,9.101401067,16.09453083,126.8435435
10/01/15,15.66539839,8.205622678,7.940961664,8.61064378,9.307001693,9.432194386,10.91649369,13.57838206,14.87671487,9.170167562,16.17583181,123.8794126
11/01/15,26.98727327,6.723428408,7.45455721,8.378945518,7.809226116,9.086652399,10.71643868,11.42746123,16.95197614,7.882309063,13.21495494,126.633223
12/01/15,8.503729025,7.70123784,7.706946315,8.454648484,9.276891193,9.273610598,10.55999124,13.16534302,26.3057139,8.690038567,15.80311618,125.4412664
01/01/16,14.24813399,6.024098568,6.00969434,6.893026999,7.294041756,7.767810236,8.224518428,11.69905021,18.06013546,6.584855509,12.66299784,105.4683633
02/01/16,30.44937948,6.057284645,6.530350376,7.544824754,7.623228401,8.513612852,8.937895555,9.12078634,14.77414772,7.140731589,12.58985507,119.2820968
03/01/16,5.099860709,9.643392463,10.5455388,10.72357439,10.49631116,14.03715928,14.9994612,11.01113319,27.9819889,10.73318236,18.51655343,143.7881559
04/01/16,17.66167356,9.792972783,10.79910659,11.22980333,10.83231728,13.18043228,15.61130627,15.67189388,10.4248587,10.64607358,17.56784774,143.418286
05/01/16,59.05652058,11.44080818,12.59861486,12.13312654,13.73977519,14.5265683,19.83708617,35.99736352,13.54247788,11.27244424,17.63920121,221.7839867
06/01/16,34.75963692,12.8823002,13.80920431,13.39695432,15.56762978,16.27702525,22.98720242,25.26787327,21.6392126,12.41608772,19.03941585,208.0425426
07/01/16,2.227644554,11.81931667,12.81228208,11.82302164,12.92050038,17.16445984,19.52694129,11.71699023,14.26985215,11.43013759,17.68278362,143.39393
08/01/16,3.83101439,15.87809754,16.31489991,15.16457504,18.37371328,21.86109446,26.292693,19.03046343,2.080779924,15.79696534,23.57691285,178.2012092
09/01/16,3.693359414,14.32520105,14.74210119,13.19979241,14.98011365,16.56308321,24.16556017,24.02953355,30.34511492,14.25080479,22.49081327,192.7854776
10/01/16,3.301248388,13.36069878,13.60794806,12.28170032,13.7327505,20.34207888,24.53743528,7.874674819,1.024017056,12.61050847,21.3230629,143.9961235
11/01/16,4.504773409,12.16459521,12.65950354,11.35230986,12.80707259,17.31751516,16.0715737,13.59072166,31.60515365,11.35060009,19.81537801,163.2391969
12/01/16,39.84273734,8.927150948,9.961034866,11.3340093,10.26954296,11.06066551,15.26851405,18.8972587,32.70507471,12.49597753,21.58613426,192.3481002
01/01/17,26.37005721,9.085344887,6.656863152,6.040334122,7.844371022,8.610658109,8.360210483,10.68943973,14.33890877,12.08382611,17.96224997,128.0422636
02/01/17,29.11923944,7.101511749,5.682304923,5.088416649,6.655331843,7.598704938,7.165556809,10.16595661,17.63979879,9.126416977,14.43513639,119.7783751
03/01/17,33.34471428,8.67551875,7.048300172,6.827123786,8.080453301,9.270950234,9.08275288,12.37763442,21.23412574,10.55790041,16.43069398,142.930168
04/01/17,23.99250666,8.569485782,7.126874184,6.831869936,8.261317955,8.941051492,8.715795264,11.69293273,20.72144237,10.07294764,14.786465,129.712689
05/01/17,38.69187281,9.620718002,8.110552417,9.073510146,10.4731518,10.66642135,11.55656835,18.45050064,18.93735618,11.04238251,15.96200395,162.5850382
06/01/17,35.42474127,10.8637881,9.216629134,9.862590414,11.59255555,11.38286994,12.61281683,19.74175727,20.55663534,12.1435314,16.82923746,170.2271527
07/01/17,28.34358004,8.954473817,8.539392364,10.05721741,10.90502965,9.943253317,13.57505255,20.676552,25.35726271,11.0302393,14.95267318,162.3347263
08/01/17,35.86070092,9.463544092,8.736359356,10.7176109,11.02449386,10.20983873,13.27696924,21.7425837,29.87783628,11.31601234,16.0389486,178.264898
09/01/17,39.33394245,8.604682151,7.790006087,9.413260846,9.683862061,9.391121825,12.50970493,22.43874506,29.88986683,10.42946707,14.81347861,174.2981379
10/01/17,49.93258608,8.275664967,8.566858526,9.999129632,9.135008071,10.32907119,16.08048898,23.00337985,34.48798862,9.893762105,14.96873505,194.6726731
11/01/17,44.08796185,8.063310278,7.428868076,8.487825055,9.325406548,8.811875965,11.77932585,20.27110044,40.19232654,9.663187995,14.01944375,182.1306323
12/01/17,30.54136269,7.708250402,7.163222072,8.218860552,8.680372484,8.810463342,11.34115081,25.97446275,42.11657498,8.783713282,13.23345124,172.5718846
01/01/18,56.12683214,6.759194122,6.429298939,7.688995469,8.785852157,8.347365245,10.95863688,24.38755514,43.42126892,7.620234058,11.55317209,192.0784052
02/01/18,44.76106513,6.888726223,6.033499751,6.707371461,7.885090142,7.966715108,8.925906035,15.37423365,28.20707354,7.740705226,11.21128015,151.7016664
03/01/18,38.83732672,8.825525955,7.823258775,7.313132898,7.883595518,9.196817895,9.322443639,9.830440807,18.11042737,10.46265699,14.1357222,141.7413488
04/01/18,29.79191528,9.628626599,8.452127615,7.750338735,7.72171409,8.901305174,9.788400018,9.880771649,12.56843404,11.50391585,14.25087786,130.2384269
05/01/18,32.39508855,10.61591488,9.242280178,8.983222677,8.813530747,10.33186757,11.18672498,10.98873895,14.34283293,11.95862261,15.15858271,144.0174068
06/01/18,20.9513331,11.19932767,10.16351595,9.429022897,9.344685265,9.62698727,11.16432258,11.6683481,11.72302653,12.63980741,15.6433097,133.5536865
07/01/18,17.16205105,10.14367404,9.501910049,8.639291698,8.719764341,9.059048835,10.78751205,11.03729831,10.65031665,11.68105922,14.90207658,122.2840028
08/01/18,16.24353732,10.32062388,9.929911384,8.947393845,8.807018898,9.235212284,10.76827158,11.11505571,10.92661681,11.78786169,15.16440908,123.2459125
09/01/18,11.87974007,8.209808656,7.835344921,7.065004371,7.004251011,7.323932602,8.498278423,8.836739003,8.747504902,8.763147362,11.70308705,95.86683837
10/01/18,11.32313238,8.606153416,8.377308344,7.692063578,7.368521871,7.342856394,8.459887249,9.425130761,9.162983378,9.359258371,13.76549588,100.8827916
11/01/18,8.921806215,7.93844745,7.193015923,7.166312321,6.51353292,6.494892139,6.784703141,8.148344938,8.814938031,8.635844104,13.04564834,89.65748552
12/01/18,8.618758484,7.076299111,6.629599645,6.557049788,6.138135034,5.972272509,6.499483212,8.016841242,8.584043159,8.303008025,11.93230185,84.32779206
01/01/19,9.16314426,6.525367206,6.288662825,5.712239437,5.400772681,5.633770352,6.837501459,7.684740286,8.154257418,7.535697563,11.24330445,80.17945794
02/01/19,18.0996904,6.988324358,6.138029913,5.838975759,5.708883806,6.944659146,8.340777078,8.278646442,10.03304616,7.717259791,10.34501672,94.43330957
03/01/19,20.28994138,8.339114494,7.448042093,7.418426034,7.494611641,9.372365379,9.94521798,10.7569253,15.83567526,8.827842558,11.34396024,117.0721224
04/01/19,25.68931301,10.23010851,9.247977789,8.938195216,9.214744405,11.26012174,11.53361538,12.88959771,15.72447009,12.70135985,15.91209594,143.3415996
05/01/19,46.53422752,11.88432903,10.96868369,10.76243508,12.21466875,13.96548167,14.36031675,18.92962914,26.66288029,13.29559226,18.14182232,197.7200665
06/01/19,33.60679809,10.58749375,10.24332002,10.1276416,11.94824587,12.60141159,13.30697132,15.7344982,21.0533737,12.50609132,16.09319466,167.8090401
07/01/19,1.192236476,11.90063963,11.83509335,13.28416562,14.0464986,13.91289792,16.72466527,29.80766747,44.1050141,12.58989895,21.01233191,190.4111093
08/01/19,1.728727249,12.00908526,11.62950115,13.30549971,13.76399501,14.58230312,19.95650234,33.39115493,41.22404947,13.07787455,22.7953347,197.4640275
09/01/19,0.453224507,11.00989632,11.90794771,12.29418561,13.62184505,16.19206005,33.46715314,7.064317181,1.439960871,12.59605601,23.51795912,143.5646056
10/01/19,0.521964626,12.1603843,12.94693462,13.48921563,14.46323273,21.62077181,19.97787499,36.05341787,11.94753538,13.41874512,25.15676824,181.7568453
11/01/19,30.67902785,9.943028582,10.31436161,11.85305389,12.25569951,16.32251572,19.82978062,25.40166041,33.50894688,11.31830837,21.57516648,203.0015499
12/01/19,56.99405694,9.803591864,10.82641001,12.71684382,12.66487337,17.24445133,24.55351521,56.01762779,29.10916303,11.17831009,21.40351565,262.5123591
01/01/20,58.8681047,8.342154987,9.164995832,11.37863824,12.13788307,18.6829239,27.92788847,30.07344055,11.02832419,9.826599251,19.06384979,216.494803
02/01/20,91.2010672,9.064713301,10.12546923,10.27218396,13.19925341,16.88961127,32.30431801,43.94420861,0.954382914,10.70863127,20.56048077,259.2243199
03/01/20,97.78136902,13.26806243,13.40374674,12.42121287,17.68791222,26.09713891,52.32283916,8.508307425,0.413935532,14.77767913,28.06934784,284.7515513
04/01/20,2.393523931,17.21782235,15.77665271,14.9314717,19.52354613,28.76307766,17.08097095,64.0603788,0.10378381,21.11627214,36.13520885,237.102709
05/01/20,2.307046853,15.85793496,15.39613103,15.84679176,21.71906731,32.69273549,31.45222578,1.261148185,-1.93321228,17.04065629,34.75098297,186.3915083
06/01/20,,17.89171846,15.88949492,17.54549787,19.45117365,33.06345384,75.79533222,93.59396612,1.62183231,18.68119301,37.93331301,331.4669754
07/01/20,,18.5557781,16.69603516,15.56087564,16.34615669,49.9180529,29.59093854,94.25119163,30.14919866,20.22475009,38.72390849,330.0168859
08/01/20,,15.84102937,15.12154572,12.20868281,11.62901837,45.61640826,70.38535739,-1.042312291,0.640530754,18.59418311,38.62582624,227.6202697
09/01/20,,13.75215034,11.77358137,10.77266575,13.54319879,2.295053063,0.844409402,0.145618385,,16.31965554,40.42656235,109.872895
10/01/20,,13.16010506,11.10036195,9.732028386,3.552052684,12.36122147,86.38933082,99.94228447,,17.09471445,43.48378473,296.815884
11/01/20,,10.20192644,8.273805712,7.575965148,2.523867521,8.054396973,-1.044723984,2.84031753,,11.10750192,38.57206304,88.1051203
12/01/20,,10.96160107,7.875128701,7.432028156,5.441386812,3.357124611,17.43042373,4.26285574,,12.45385584,41.374955,110.5893597
01/01/21,,9.482171364,6.83989544,6.001907561,5.30366054,1.46691696,1.734646089,,,10.6010839,36.13395003,77.56423188
02/01/21,,9.137456904,6.982743319,4.716061304,3.187347107,1.461735098,11.23261642,,,10.93375604,39.18047886,86.83219505
03/01/21,,11.31821358,8.552354135,7.332172947,5.606450739,1.294583075,18.96107502,4.748594172,,13.97221368,45.4172567,117.202914
04/01/21,,9.962231365,7.592152757,6.651740935,6.781365538,4.124081646,2.191240663,9.021367745,4.815626093,19.86622237,39.41121416,110.4172433
