Row Labels,<=-2,>-0.25 and <=0,>-0.5 and <=-0.25,>-0.75 and <=-0.5,>-1 and <=-0.75,>-1.25 and <=-1,>-1.5 and <=-1.25,>-1.75 and <=-1.5,>-2 and <=-1.75,>0 and <=0.25,>0.25,Grand Total
06/01/14,,5.648945059,5.151043535,4.025590793,15.38718035,5.098409601,0.06194922,0.017148577,-0.0000846,5.13820908,12.14663386,52.67502548
07/01/14,,4.545102606,6.991849419,5.965521989,0.28491262,3.787541428,7.004465071,0.024411766,0.000610276,8.481976116,11.32502218,48.41141347
08/01/14,,6.692293273,5.208066221,5.172557359,6.244029441,3.465676811,0.186198573,0.809507818,0.000474681,10.32516943,11.37598216,49.47995577
09/01/14,,4.55679699,4.87604412,9.244388765,4.04506802,0.261512798,-0.055796846,0.039138608,0.000240724,3.929409831,10.34188727,37.23869028
10/01/14,,6.119042671,4.490780556,5.47169518,23.56929278,2.254839701,0.016594224,-0.105184324,0.000852417,5.747155016,9.900490596,57.46555882
11/01/14,,7.627132954,8.142538464,3.861472915,5.276740379,6.031483483,0.039904602,0.222035155,,4.719272537,10.88332939,46.80390988
12/01/14,,8.121521407,7.586443788,1.958471108,0.635125124,3.546852915,-0.0858455,-0.002572257,,6.096618512,9.430400593,37.28701569
01/01/15,,5.97971832,1.183200248,0.467658645,4.216377094,0.027242388,-0.014825788,,,8.050605003,9.380239296,29.29021521
02/01/15,,1.032506891,0.418428321,13.04563455,0.164217883,73.92326037,-0.011361073,,,2.889296875,8.628522977,100.0905068
03/01/15,,6.040354531,0.245086486,1.905900387,0.125999147,0.0000686,-0.000826592,,,6.698872303,10.48925722,25.50471208
04/01/15,,7.766812702,8.121265595,0.500028458,0.424033691,-0.024903879,-0.007725029,,,1.339313021,11.30854511,29.42736967
05/01/15,,4.798633344,4.912325257,8.850470189,0.140605226,-0.000914311,-0.012155112,,,5.168020769,10.07688932,33.93387468
06/01/15,,3.534368259,1.588081412,6.201540659,12.20294286,-0.035445112,-0.008988523,,,9.27165497,9.967766575,42.7219211
07/01/15,,6.870170965,11.36244907,16.77759562,14.51196436,0.019841856,0.250137784,0.000380371,,4.573449273,11.51729941,65.88328871
08/01/15,,3.796960249,5.235331079,5.342279669,11.34028288,4.48264913,16.15912775,-0.006659273,,10.46271906,9.95872627,66.77141681
09/01/15,,5.129388977,2.784413597,7.546098135,10.76052944,0.267994049,0.125087187,-0.00000605,,6.860243954,9.648325513,43.1220748
10/01/15,,9.697932085,1.183581257,3.90453377,9.420735185,7.611091103,0.357022624,-0.006974366,,7.238040804,10.89468898,50.30065144
11/01/15,,3.74653918,2.117598499,2.990964292,2.402078251,0.055867617,-0.005762844,,,5.104336658,11.48195054,27.89357219
12/01/15,,7.492512073,1.74324005,0.669990972,4.001872742,0.17226923,1.280973516,0.001265206,,5.17925606,10.59118446,31.13256431
01/01/16,,4.430603883,2.693359802,2.930015501,26.33379985,7.557316733,-0.181998385,0.0000237,,5.884060031,9.834778862,59.48195998
02/01/16,,3.315874437,2.477535723,0.440065326,0.247299403,15.2188276,0.008031528,0.0000783,,7.014244456,8.752065346,37.47402212
03/01/16,,10.9556639,5.119458718,14.60048754,-0.134924762,-0.066845231,0.0000374,,,4.811065704,10.15102447,45.43596774
04/01/16,,3.539868352,7.985363371,4.59614778,21.02840541,-0.042717258,0.0000197,,,5.242799751,10.7478055,53.09769261
05/01/16,,0.435083332,3.91260566,8.234719512,0.007664132,0.642705961,,,,2.983371619,10.59641283,26.81256305
06/01/16,,10.01529621,21.33774468,7.285687612,0.339210407,-0.01199641,,,,9.112915366,10.89891829,58.97777616
07/01/16,,3.489944109,6.713980123,6.068327475,0.051555126,-0.015229631,,,,3.108067183,10.80145337,30.21809776
08/01/16,,2.4719877,0.74811426,0.266913506,0.003193242,-0.0000421,,,,9.470112321,12.42889188,25.38917081
09/01/16,,1.489630704,0.557645931,11.20669055,0.366588026,-0.0000847,,,,11.050492,13.12976039,37.8007229
10/01/16,,2.245267034,19.27432445,-0.021127914,-0.001318036,-0.000133194,,,,4.143515868,10.30081625,35.94134446
11/01/16,,5.571047292,0.781577743,26.7748631,-0.001346549,0.0000462,,,,7.969858717,13.15060945,54.24665595
12/01/16,,7.11698185,6.895893123,9.079171554,5.165966397,42.54816935,-0.00156316,,,11.65781324,16.78811691,99.25054926
01/01/17,,7.337145982,8.941041984,6.932599255,9.095621748,3.409201906,0.147984259,0.004819902,-0.016339546,7.761337378,13.87668054,57.49009341
02/01/17,,6.38015768,6.394321168,12.08837253,3.658473388,7.513123016,0.013353403,0.39945771,-0.000216316,9.013622328,13.6782994,59.13896431
03/01/17,,10.81468625,8.794060346,2.263182679,15.59057059,9.776382393,17.04473601,0.009461674,-0.000174793,11.29497064,12.21965981,87.8075356
04/01/17,,8.958731443,8.679164011,8.220026942,9.204651695,7.67953913,-0.00016817,0.129333294,-0.000261174,8.265717378,11.98329021,63.12002476
05/01/17,,8.662383111,10.81929881,6.873700096,0.559615981,4.984058185,0.112185234,-0.000143422,,9.985407236,14.01345982,56.00996505
06/01/17,,7.140304582,8.082076039,8.104505594,5.186681613,10.49760325,0.110671189,-0.000105596,,11.5773044,13.65155448,64.35059555
07/01/17,,11.24077033,6.195829488,13.75914278,1.144451912,30.56627933,0.023544722,-0.000189222,,5.754505177,12.47705729,81.16139181
08/01/17,,11.35333679,11.64871886,5.741165457,0.697071032,0.469318555,0.023323693,-0.000304715,,14.02686097,14.81594101,58.77543165
09/01/17,,14.11918995,2.097448689,0.399739375,13.67645429,14.98696367,0.477476491,-0.000343606,,11.36107946,13.79001452,70.90802284
10/01/17,,4.076236571,12.62049606,7.454465237,0.151057323,0.283598398,-0.0000502,,,11.66385305,13.71413341,49.96378985
11/01/17,,5.762114006,8.118935701,7.487936864,0.75652482,0.175147467,0.027728864,-0.000266104,,13.4581876,11.63608007,47.42238929
12/01/17,,6.255584513,10.8823396,5.862515046,7.386628877,11.21839841,0.026854235,-0.000370721,,8.708420714,13.49435048,63.83472115
01/01/18,,5.017371754,4.486983459,8.194569791,10.26272847,12.70483831,0.020158775,-0.000350952,,6.779518918,12.51488113,59.98069966
02/01/18,,9.220793657,5.948511512,5.354599483,0.539865101,0.590171933,0.54809969,-0.01880726,,6.73659105,10.9222752,39.84210037
03/01/18,,11.56132596,9.415331553,3.413516477,2.793138228,0.589759721,4.189339494,0.048035579,-0.000140336,9.571261507,12.93850196,54.52007014
04/01/18,-0.000380727,14.83662713,13.8136643,8.827489416,12.22947054,9.449692808,13.14705447,14.58321074,0.091549609,8.232716672,14.15517419,109.3662691
05/01/18,-0.000296666,14.42343879,14.96110806,11.30163244,5.560051009,6.28604233,23.58962321,40.41907096,0.018440304,11.00232304,13.21434548,140.775779
06/01/18,-0.000150207,13.54014292,15.6067775,11.64936402,10.3085326,15.45492251,4.271247465,30.14565333,-0.162802483,10.87101977,16.80895079,128.4936582
07/01/18,-0.000150718,13.41220009,13.90069168,15.48837813,7.525863988,14.05688604,11.37255332,1.774917334,0.024257067,9.283315956,13.62258762,100.4615005
08/01/18,-0.000139884,10.00805262,13.3730398,12.54290805,8.797403028,13.9836115,11.98642985,0.427537781,0.4596331,11.78133863,12.44552807,95.80534255
09/01/18,-0.018105755,13.2635837,5.829959919,8.551749016,12.58333096,6.949016893,8.389268329,5.406663282,0.085671578,10.71412689,11.70761321,83.46287802
10/01/18,2.437629896,8.864950253,8.664837846,11.07530485,9.972549623,8.739006735,9.195374038,5.161565516,22.26503928,10.81481349,13.78213971,110.9732112
11/01/18,0.055536148,10.27221822,4.903635363,7.452153033,11.26975584,7.727852432,8.924113527,7.817493009,0.642502121,11.74289977,15.87153052,86.67968998
12/01/18,0.050690195,6.592747023,7.334897415,12.64650905,12.32885774,11.69346891,5.286649309,19.50841002,6.517216556,12.03058588,13.76881952,107.7588516
01/01/19,0.051351016,9.186111971,6.476585089,10.13962328,7.008331348,6.296539077,0.700301921,0.677979334,0.151907623,10.73106424,8.815272822,60.23506772
02/01/19,-0.000390166,10.02822525,11.94892514,7.948980169,12.13101683,13.60920038,18.07719367,43.57165313,0.146479515,9.229478092,9.595379864,136.2861419
03/01/19,0.00012684,9.698834668,9.212158816,10.81533425,13.73309934,0.728151937,4.030185329,0.062254522,0.035095887,9.083112289,10.99843921,68.39679309
04/01/19,,10.73891836,12.15720624,12.26117093,6.241428358,1.473351536,10.07510976,0.068684756,0.029798405,13.48763729,11.21000638,77.74331202
05/01/19,,5.724873846,12.18340065,12.23585556,13.68321422,13.13008903,0.475283312,0.45699418,-0.000431531,10.81957394,11.86491218,80.57376539
06/01/19,,7.829319449,7.439355132,3.432158536,2.264423463,11.35918283,0.080822325,0.031049203,,12.54796634,11.98531758,56.96959486
07/01/19,,13.23847372,19.54520569,9.859813608,0.734911504,0.440303278,0.031723587,,,11.87351671,14.01247303,69.73642113
08/01/19,,9.953432858,12.60881602,6.934393675,17.38009165,0.573646854,0.032454768,,,7.047313111,11.38531964,65.91546858
09/01/19,,3.590840839,2.882245684,0.766421611,0.481369112,0.039526988,0.000125884,,,9.220272778,11.27517346,28.25597636
10/01/19,,4.394377956,6.595207935,13.8751472,36.41439583,0.034075488,,,,14.70181805,14.25812582,90.27314828
11/01/19,,8.53703923,6.86096708,3.088955817,0.449080758,0.070202341,-0.000499638,,,9.161053241,9.798159134,37.96495796
12/01/19,,10.75275536,17.99653183,4.443976175,0.590511541,0.064995075,-0.000588133,,,10.61924622,11.23184021,55.69926828
01/01/20,,11.84473648,4.201477404,1.415087282,8.295170883,0.067089639,-0.000349545,,,13.35016557,11.72441683,50.89779454
02/01/20,,5.292877932,12.21421718,20.59917894,0.254897152,0.043867694,0.0000932,,,5.041618358,12.4656941,55.91244456
03/01/20,,16.51560076,12.7274501,0.335211671,0.077968134,-0.000760506,,,,18.68153924,12.89617186,61.23318126
04/01/20,,21.40607064,1.324559233,19.95398881,0.080399523,-0.00115163,,,,12.12833203,12.90183864,67.79403725
05/01/20,,4.692891013,6.868606722,-0.208757345,0.040179953,,,,,2.912178002,12.07401558,26.37911393
06/01/20,,9.521466606,0.371755269,0.085527638,-0.000631121,,,,,12.91164102,13.49903185,36.38879126
07/01/20,,0.899593143,3.226195519,0.096040359,-0.0000133,,,,,5.630599766,15.4936291,25.34604459
08/01/20,,14.63726349,-0.23430135,0.043525856,,,,,,10.18102361,13.9269827,38.55449431
09/01/20,,18.38347584,0.094601656,-0.000832451,,,,,,8.718090704,15.75623672,42.95157247
10/01/20,,0.327232233,0.104049696,-0.001520101,,,,,,12.87653642,17.4971041,30.80340235
11/01/20,,0.444898131,0.047329661,,,,,,,9.498257567,20.16798494,30.1584703
12/01/20,,0.088123456,0.04816625,,,,,,,3.796064259,21.65093026,25.58328423
01/01/21,,0.082090163,-0.000749038,,,,,,,0.515215148,17.00640979,17.60296606
02/01/21,,0.084909845,-0.001092799,,,,,,,0.132437771,17.76211189,17.97836671
03/01/21,,0.284645973,0.052384338,,,,,,,5.567130763,20.56227946,26.46644053
04/01/21,,34.13703336,43.26944557,0.054115652,,,,,,22.40646196,23.03954281,122.9065994
05/01/21,,27.04279501,1.116239279,0.055650535,,,,,,17.1934104,20.58271194,65.99080716
06/01/21,,0.426826877,0.175938636,-0.000952762,,,,,,10.39851189,24.66317799,35.66350263
07/01/21,,7.612891355,0.102610575,-0.001253832,,,,,,18.92034108,21.45492968,48.08951886
08/01/21,,0.182325768,0.069277886,-0.000122578,,,,,,18.29444871,26.20294345,44.74887324
09/01/21,,0.155793579,0.064806191,,,,,,,21.38634681,22.00524978,43.61219636
10/01/21,,43.49867511,0.161476532,-0.00235935,,,,,,13.94825661,20.86222721,78.46827611
11/01/21,,19.903346,0.169292421,0.204609172,,,,,,11.89684331,21.37649146,53.55058236
12/01/21,,30.22512616,27.28973997,0.073701081,,,,,,19.70663036,23.56596478,100.8611624
01/01/22,,0.767855721,0.118154676,0.07570155,,,,,,10.68192686,19.52354123,31.16718004
02/01/22,,2.124822465,0.935671795,16.66100945,0.118088025,-0.001554892,,,,8.270706883,19.93721592,48.04595965
03/01/22,,18.32255157,2.963516524,11.28432647,29.22845886,0.729338523,0.080608893,,,22.06237408,24.57699862,109.2481735
04/01/22,,18.03075445,15.54098777,9.413640197,14.02535543,9.929895433,1.531362312,0.133767775,0.00012144,23.33521187,26.05607773,117.9971744
05/01/22,15.17567585,21.42101274,20.71573895,11.58546069,17.04539917,8.310170835,11.14463102,9.529128751,13.08035464,16.87166725,13.89703264,158.7762725
06/01/22,11.17331849,16.63060846,15.17809891,16.35960641,10.066305,14.68966303,4.862466469,4.768514164,14.87001961,9.003621617,17.46455577,135.0667779
