Row Labels,<=-2,>-0.25 and <=0,>-0.5 and <=-0.25,>-0.75 and <=-0.5,>-1 and <=-0.75,>-1.25 and <=-1,>-1.5 and <=-1.25,>-1.75 and <=-1.5,>-2 and <=-1.75,>0 and <=0.25,>0.25,Grand Total
05/01/14,0.718187217,3.125742404,4.359232816,6.178993158,5.411863923,2.775923982,7.915218736,3.856324784,0.519958613,4.320471356,11.72766261,50.9095796
06/01/14,3.692671536,3.885633528,4.867428912,1.022450928,1.753770463,0.36266719,6.128552117,7.610489748,10.30287407,4.932900317,12.79867246,57.35811127
07/01/14,2.772369277,2.247063619,6.27094279,0.566160637,3.610800182,9.593265761,2.993396606,0.214237537,4.336012423,6.672383137,13.45850822,52.73514019
08/01/14,2.812563475,5.967959293,3.970129048,1.886966819,3.552658102,2.210756169,6.223411477,0.264564776,0.35708636,3.808486462,14.55920886,45.61379084
09/01/14,2.541792118,2.30126157,4.817329376,5.101829247,3.391050255,4.259289606,3.556308882,2.283191189,1.663656376,8.39980933,17.11290607,55.42842402
10/01/14,2.401171834,4.436375878,4.813417811,5.617785106,6.78750402,3.901375939,3.472424879,5.185859232,0.408978509,8.242631525,17.79600719,63.06353192
11/01/14,1.835216493,5.58621126,4.488756659,5.564019934,3.330878899,2.839449811,6.325662284,0.498512967,0.45386701,6.648765404,13.17336348,50.7447042
12/01/14,1.229653356,6.151755437,7.583671544,1.370735249,8.637081143,3.401536922,15.35458275,4.784538173,15.4232045,8.770919909,17.49650053,90.20417951
01/01/15,,9.807133977,1.592989528,1.606506579,4.277385637,2.587027134,0.711553681,3.766652565,2.077452212,7.25175249,13.60959299,47.28804679
02/01/15,,7.438081331,6.385842546,1.301038682,10.21307153,8.335900737,14.63182091,1.919238708,,4.946879006,12.66864052,67.84051397
03/01/15,,6.285142184,4.2034433,4.279469226,2.050226743,0.499020138,7.350400648,3.899302391,,8.698793974,16.25479731,53.52059591
04/01/15,,5.116805252,11.36715964,10.15770112,3.484903904,5.61328919,1.915697546,2.154290091,2.727244272,5.835471522,16.48757476,64.8601373
05/01/15,,4.176062649,7.258119686,7.696108169,5.485761291,2.209572643,5.94655165,3.189061083,,11.61362258,14.16424258,61.73910233
06/01/15,,5.132688768,11.03524398,6.942784698,6.292755932,6.854400393,8.477871907,6.129639014,3.749859141,11.24902852,17.33588024,83.20015259
07/01/15,,8.086397133,11.78565433,8.434810456,5.222532954,8.409037361,7.963457073,12.63305653,3.770186074,8.896836809,15.51689568,90.7188644
08/01/15,3.403404652,5.013137198,10.37518471,11.64477512,12.41988837,3.239325859,3.357594599,5.24124973,5.485852627,8.882303331,14.7142096,83.7769258
09/01/15,,7.850336837,9.865869555,5.538389984,7.175050765,9.075624887,6.625208479,3.813250081,4.334851882,5.514859767,13.72071681,73.51415905
10/01/15,,6.750549528,7.984092027,11.34983682,9.947884109,10.01364381,10.29603742,11.92754492,6.236244677,5.412648591,14.44139374,94.35987564
11/01/15,,9.328470883,11.8255886,9.707976901,9.418554983,13.53210345,10.93926867,2.406003275,4.252225575,7.140657108,12.88171826,91.43256771
12/01/15,,5.404291197,13.89362346,9.595238039,9.912991235,14.87121322,12.11218435,11.07618703,7.52821118,7.228965935,14.30464502,105.9275507
01/01/16,,7.356666192,8.930540306,9.872578967,5.532369971,9.447671931,9.462333926,10.96422949,7.315156138,7.150469237,11.93993379,87.97194995
02/01/16,,13.3210146,22.53375619,18.13993843,25.89623156,19.91532902,15.36692799,14.35601934,10.19250676,6.71618043,15.72211769,162.160022
03/01/16,,18.08256477,14.73826773,14.97762061,25.38219611,21.98898631,18.00689528,15.14632392,,15.22890917,13.2117739,156.7635378
04/01/16,,13.62230071,14.50589561,21.32130892,19.30298705,23.95337008,19.36357132,12.79774755,,13.64683083,12.52056147,151.0345735
05/01/16,,18.33528284,18.76100807,22.63747886,28.37400555,16.97301163,20.59094955,14.745408,,20.23881156,13.0290907,173.6850468
06/01/16,,18.87644409,28.01332311,24.95746527,32.5042729,23.96910048,23.69887353,16.64616543,,17.59817726,14.51543589,200.779258
07/01/16,,21.17295194,17.87221407,21.50376901,29.16658216,25.23540088,25.18644549,15.61375709,,16.50099564,14.68077152,186.9328878
08/01/16,,21.18419986,26.78545938,30.81583481,33.78535682,27.21481512,17.73914812,,,13.78452448,16.1819976,187.4913362
09/01/16,,17.59040943,19.97731475,25.85801198,23.75420914,29.25927199,17.15843802,,,22.66088982,15.30552176,171.5640669
10/01/16,,19.60518697,25.7279819,28.03038573,31.23721503,22.00128175,18.42894203,,,12.11865477,14.10522522,171.2548734
11/01/16,,23.57487069,20.82843116,26.20395563,28.14866141,21.63772172,18.74551394,,,11.57687532,13.40476033,164.1207902
12/01/16,,16.84017573,18.04733753,23.20892496,24.09028012,23.74768798,27.36821678,22.01248018,18.42136149,8.23267984,17.75976203,199.7289066
01/01/17,16.69448478,8.576456986,10.89407695,14.5126011,13.37455101,12.10912751,26.80673434,28.31642516,17.97059406,9.909082781,15.62855974,174.7926944
02/01/17,14.80387735,7.395405316,11.27203695,9.200735059,13.21176288,16.48452396,11.45076138,20.42984127,26.49002684,7.605551197,14.03182971,152.3763519
03/01/17,16.12540381,9.712255109,8.228144013,16.4504294,16.35174281,17.4317,24.19230328,23.41773692,19.18825904,9.884678617,17.71624284,178.6988958
04/01/17,15.32385666,9.589987477,6.540735241,7.828445468,5.708830606,7.522312555,18.28530306,16.73294966,26.40132352,10.71165525,13.43598396,138.0813835
05/01/17,17.56502124,10.0707094,14.65103165,15.28641379,16.43503369,18.83548356,18.89679459,28.05744508,24.76701204,11.38445378,15.2160187,191.1654175
06/01/17,16.88759352,9.854576377,11.89034994,14.6916859,13.44409365,20.60177284,28.65711316,23.16959087,23.87885578,9.865103903,14.78392075,187.7246567
